"","ID","SentType","Verb","Token","SentNumber","Group","RT","N","Embedded","order","goal","study","Value","logRT"
"1493","18730","T3","know","cod",5,"E",535,1,1,2,"none","bn","Disagree",6.28226674689601
"1494","18730","T3","none","carp",4,"E",764,1,0,2,"none","bn","Disagree",6.63856778916652
"1495","18730","T3","none","cockroaches",4,"E",504,1,0,2,"none","bn","Disagree",6.22257626807137
"1496","18730","T3","say","ants",6,"E",1038,1,1,2,"none","bn","Disagree",6.94505106372583
"1497","18730","T3","say","piranhas",6,"E",1915,1,1,2,"none","bn","Disagree",7.55747290161475
"1498","18730","T4","know","apples",11,"E",561,1,1,2,"none","bn","Agree",6.3297209055227
"1499","18730","T4","know","crows",11,"E",2292,1,1,2,"none","bn","Agree",7.73718007783463
"1500","18730","T4","none","canaries",10,"E",485,1,0,2,"none","bn","Agree",6.18414889093748
"1501","18730","T4","say","owls",12,"E",1345,1,1,2,"none","bn","Agree",7.20414929203594
"1502","18730","T4","say","peaches",12,"E",2634,1,1,2,"none","bn","Agree",7.87625888230323
"1503","18730","T5","know","chameleons",17,"E",970,1,1,2,"none","bn","Disagree",6.87729607149743
"1504","18730","T5","know","dogs",17,"E",2774,1,1,2,"none","bn","Disagree",7.92804560087478
"1505","18730","T5","none","crocodiles",16,"E",948,1,0,2,"none","bn","Disagree",6.85435450225502
"1506","18730","T5","none","horses",16,"E",569,1,0,2,"none","bn","Disagree",6.34388043412633
"1507","18730","T5","say","iguanas",18,"E",731,1,1,2,"none","bn","Disagree",6.59441345974978
"1508","18730","T5","say","pigs",18,"E",534,1,1,2,"none","bn","Disagree",6.2803958389602
"1509","18730","T6","know","plums",14,"E",2617,1,1,2,"none","bn","Disagree",7.86978390253015
"1510","18730","T6","none","pears",13,"E",1643,1,0,2,"none","bn","Disagree",7.40427911803727
"1511","18730","T6","say","alligators",15,"E",2884,1,1,2,"none","bn","Disagree",7.96693349840484
"1512","18730","T6","say","cats",15,"E",2095,1,1,2,"none","bn","Disagree",7.64730883235624
"1513","18736","T1","know","chameleons",2,"B",575,1,1,2,"none","bn","Agree",6.35437004079735
"1514","18736","T1","know","dogs",2,"B",3069,1,1,2,"none","bn","Agree",8.02910705461974
"1515","18736","T1","none","crocodiles",1,"B",1060,1,0,2,"none","bn","Agree",6.96602418710611
"1516","18736","T1","none","horses",1,"B",864,1,0,2,"none","bn","Agree",6.76157276880406
"1517","18736","T1","say","iguanas",3,"B",838,1,1,2,"none","bn","Agree",6.73101810048208
"1518","18736","T1","say","pigs",3,"B",566,1,1,2,"none","bn","Agree",6.33859407820318
"1519","18736","T2","know","cicadas",8,"B",1290,1,1,2,"none","bn","Agree",7.16239749735572
"1520","18736","T2","know","cod",8,"B",1841,1,1,2,"none","bn","Agree",7.51806418123308
"1521","18736","T2","none","carp",7,"B",1391,1,0,2,"none","bn","Agree",7.23777819192344
"1522","18736","T2","none","cockroaches",7,"B",1291,1,0,2,"none","bn","Agree",7.16317239084664
"1523","18736","T2","say","ants",9,"B",1418,1,1,2,"none","bn","Agree",7.25700270709207
"1524","18736","T3","know","sheep",5,"B",649,1,1,2,"none","bn","Disagree",6.47543271670409
"1525","18736","T3","none","elephants",4,"B",1881,1,0,2,"none","bn","Disagree",7.53955882930103
"1526","18736","T3","say","wasps",6,"B",765,1,1,2,"none","bn","Disagree",6.63987583382654
"1527","18736","T4","know","herring",11,"B",2393,1,1,2,"none","bn","Agree",7.78030308790837
"1528","18736","T4","know","mosquitos",11,"B",2883,1,1,2,"none","bn","Agree",7.9665866976384
"1529","18736","T4","none","flies",10,"B",1264,1,0,2,"none","bn","Agree",7.1420365747068
"1530","18736","T4","say","eagles",12,"B",2456,1,1,2,"none","bn","Agree",7.80628928926703
"1531","18736","T4","say","strawberries",12,"B",3028,1,1,2,"none","bn","Agree",8.01565761455734
"1532","18736","T5","know","doves",17,"B",2510,1,1,2,"none","bn","Disagree",7.82803803212583
"1533","18736","T5","know","plums",17,"B",1576,1,1,2,"none","bn","Disagree",7.36264527041782
"1534","18736","T5","none","pears",16,"B",1010,1,0,2,"none","bn","Disagree",6.9177056098353
"1535","18736","T5","none","sparrows",16,"B",3898,1,0,2,"none","bn","Disagree",8.26821888006751
"1536","18736","T5","say","alligators",18,"B",1138,1,1,2,"none","bn","Disagree",7.03702761468628
"1537","18736","T5","say","cats",18,"B",4554,1,1,2,"none","bn","Disagree",8.42376124662369
"1538","18736","T6","know","apples",14,"B",3225,1,1,2,"none","bn","Disagree",8.07868822922987
"1539","18736","T6","none","bananas",13,"B",859,1,0,2,"none","bn","Disagree",6.75576892198425
"1540","18736","T6","say","peaches",15,"B",1147,1,1,2,"none","bn","Disagree",7.04490511712937
"1541","18763","T1","know","alligators",2,"R",700,1,1,2,"none","bn","Agree",6.5510803350434
"1542","18763","T1","know","cats",2,"R",275,1,1,2,"none","bn","Agree",5.61677109766657
"1543","18763","T1","none","doves",1,"R",349,1,0,2,"none","bn","Agree",5.85507192220243
"1544","18763","T1","none","plums",1,"R",321,1,0,2,"none","bn","Agree",5.77144112313002
"1545","18763","T1","say","crocodiles",3,"R",747,1,1,2,"none","bn","Agree",6.61606518513282
"1546","18763","T1","say","horses",3,"R",1418,1,1,2,"none","bn","Agree",7.25700270709207
"1547","18763","T2","know","anchovies",8,"R",1154,1,1,2,"none","bn","Agree",7.05098944706805
"1548","18763","T2","know","wasps",8,"R",971,1,1,2,"none","bn","Agree",6.87832646829133
"1549","18763","T2","none","sheep",7,"R",381,1,0,2,"none","bn","Agree",5.9427993751267
"1550","18763","T2","say","cockroaches",9,"R",1448,1,1,2,"none","bn","Agree",7.27793857294566
"1551","18763","T3","know","iguanas",5,"R",782,1,1,2,"none","bn","Disagree",6.66185474054531
"1552","18763","T3","know","pigs",5,"R",716,1,1,2,"none","bn","Disagree",6.57368016696065
"1553","18763","T3","none","dogs",4,"R",366,1,0,2,"none","bn","Disagree",5.90263333340137
"1554","18763","T3","say","elephants",6,"R",280,1,1,2,"none","bn","Disagree",5.63478960316925
"1555","18763","T3","say","lizards",6,"R",848,1,1,2,"none","bn","Disagree",6.7428806357919
"1556","18763","T4","know","ants",11,"R",1219,1,1,2,"none","bn","Agree",7.10578612948127
"1557","18763","T4","know","piranhas",11,"R",273,1,1,2,"none","bn","Agree",5.60947179518496
"1558","18763","T4","none","cicadas",10,"R",771,1,0,2,"none","bn","Agree",6.64768837356333
"1559","18763","T4","say","mackerels",12,"R",251,1,1,2,"none","bn","Agree",5.52545293913178
"1560","18763","T5","know","owls",17,"R",824,1,1,2,"none","bn","Disagree",6.71417052990947
"1561","18763","T5","know","peaches",17,"R",3586,1,1,2,"none","bn","Disagree",8.18479265416508
"1562","18763","T5","none","crows",16,"R",1124,1,0,2,"none","bn","Disagree",7.02464903045364
"1563","18763","T5","say","pears",18,"R",441,1,1,2,"none","bn","Disagree",6.08904487544685
"1564","18763","T5","say","sparrows",18,"R",1408,1,1,2,"none","bn","Disagree",7.24992553671799
"1565","18763","T6","know","eagles",14,"R",444,1,1,2,"none","bn","Disagree",6.09582456243222
"1566","18763","T6","know","strawberries",14,"R",417,1,1,2,"none","bn","Disagree",6.0330862217988
"1567","18763","T6","none","mosquitos",13,"R",1909,1,0,2,"none","bn","Disagree",7.55433482372575
"1568","18763","T6","say","bananas",15,"R",415,1,1,2,"none","bn","Disagree",6.0282785202307
"1569","18763","T6","say","canaries",15,"R",651,1,1,2,"none","bn","Disagree",6.47850964220857
"1570","18766","T1","know","flies",2,"J",1418,1,1,2,"none","bn","Disagree",7.25700270709207
"1571","18766","T1","know","mackerels",2,"J",755,1,1,2,"none","bn","Disagree",6.62671774924902
"1572","18766","T1","none","ants",1,"J",866,1,0,2,"none","bn","Disagree",6.76388490856244
"1573","18766","T1","none","piranhas",1,"J",1284,1,0,2,"none","bn","Disagree",7.15773548424991
"1574","18766","T1","say","herring",3,"J",1176,1,1,2,"none","bn","Disagree",7.06987412845857
"1575","18766","T1","say","mosquitos",3,"J",1594,1,1,2,"none","bn","Disagree",7.37400185935016
"1576","18766","T2","know","pears",8,"J",1097,1,1,2,"none","bn","Agree",7.00033446027523
"1577","18766","T2","know","sparrows",8,"J",452,1,1,2,"none","bn","Agree",6.11368217983223
"1578","18766","T2","none","owls",7,"J",867,1,0,2,"none","bn","Agree",6.76503897678054
"1579","18766","T2","none","peaches",7,"J",1733,1,0,2,"none","bn","Agree",7.45760928971561
"1580","18766","T2","say","doves",9,"J",389,1,1,2,"none","bn","Agree",5.96357934361845
"1581","18766","T2","say","plums",9,"J",1455,1,1,2,"none","bn","Agree",7.28276117960559
"1582","18766","T3","know","bananas",5,"J",325,1,1,2,"none","bn","Disagree",5.78382518232974
"1583","18766","T3","know","canaries",5,"J",280,1,1,2,"none","bn","Disagree",5.63478960316925
"1584","18766","T3","none","eagles",4,"J",445,1,0,2,"none","bn","Disagree",6.09807428216624
"1585","18766","T3","none","strawberries",4,"J",411,1,0,2,"none","bn","Disagree",6.01859321449623
"1586","18766","T3","say","apples",6,"J",333,1,1,2,"none","bn","Disagree",5.80814248998044
"1587","18766","T3","say","crows",6,"J",392,1,1,2,"none","bn","Disagree",5.97126183979046
"1588","18766","T4","know","crocodiles",11,"J",1219,1,1,2,"none","bn","Agree",7.10578612948127
"1589","18766","T4","know","horses",11,"J",585,1,1,2,"none","bn","Agree",6.37161184723186
"1590","18766","T4","none","alligators",10,"J",371,1,0,2,"none","bn","Agree",5.91620206260743
"1591","18766","T4","none","cats",10,"J",1106,1,0,2,"none","bn","Agree",7.00850518208228
"1592","18766","T4","say","chameleons",12,"J",825,1,1,2,"none","bn","Agree",6.71538338633468
"1593","18766","T4","say","dogs",12,"J",212,1,1,2,"none","bn","Agree",5.35658627467201
"1594","18766","T5","know","carp",17,"J",736,1,1,2,"none","bn","Disagree",6.60123011872888
"1595","18766","T5","know","cockroaches",17,"J",1201,1,1,2,"none","bn","Disagree",7.09090982207998
"1596","18766","T5","none","anchovies",16,"J",993,1,0,2,"none","bn","Disagree",6.90073066404517
"1597","18766","T5","none","wasps",16,"J",765,1,0,2,"none","bn","Disagree",6.63987583382654
"1598","18766","T5","say","cicadas",18,"J",614,1,1,2,"none","bn","Disagree",6.41999492814714
"1599","18766","T5","say","cod",18,"J",1351,1,1,2,"none","bn","Disagree",7.2086003379602
"1600","18766","T6","know","elephants",14,"J",207,1,1,2,"none","bn","Disagree",5.33271879326537
"1601","18766","T6","know","lizards",14,"J",1295,1,1,2,"none","bn","Disagree",7.16626597413364
"1602","18766","T6","none","pigs",13,"J",1818,1,0,2,"none","bn","Disagree",7.50549227473742
"1603","18766","T6","say","geckos",15,"J",331,1,1,2,"none","bn","Disagree",5.80211837537706
"1604","18766","T6","say","sheep",15,"J",492,1,1,2,"none","bn","Disagree",6.19847871649231
"1605","18781","T1","know","owls",2,"O",294,1,1,1,"none","bn","Agree",5.68357976733868
"1606","18781","T1","know","peaches",2,"O",2883,1,1,1,"none","bn","Disagree",7.9665866976384
"1607","18781","T1","none","apples",1,"O",3474,1,0,1,"none","bn","Disagree",8.15306194680105
"1608","18781","T1","none","crows",1,"O",3730,1,0,1,"none","bn","Disagree",8.22416351263786
"1609","18781","T1","say","pears",3,"O",4157,1,1,1,"none","bn","Disagree",8.33254893925264
"1610","18781","T1","say","sparrows",3,"O",260,1,1,1,"none","bn","Agree",5.56068163101553
"1611","18781","T2","know","iguanas",8,"O",1586,1,1,1,"none","bn","Agree",7.36897040219479
"1612","18781","T2","know","pigs",8,"O",2882,1,1,1,"none","bn","Agree",7.96623977655947
"1613","18781","T2","none","chameleons",7,"O",3098,1,0,1,"none","bn","Agree",8.03851202097681
"1614","18781","T2","none","dogs",7,"O",450,1,0,1,"none","bn","Agree",6.10924758276437
"1615","18781","T2","say","elephants",9,"O",1980,1,1,1,"none","bn","Agree",7.59085212368858
"1616","18781","T2","say","lizards",9,"O",2592,1,1,1,"none","bn","Agree",7.86018505747217
"1617","18781","T3","know","alligators",5,"O",700,1,1,1,"none","bn","Disagree",6.5510803350434
"1618","18781","T3","know","cats",5,"O",1068,1,1,1,"none","bn","Disagree",6.97354301952014
"1619","18781","T3","none","doves",4,"O",3368,1,0,1,"none","bn","Disagree",8.12207437536222
"1620","18781","T3","none","plums",4,"O",568,1,0,1,"none","bn","Disagree",6.34212141872115
"1621","18781","T3","say","crocodiles",6,"O",950,1,1,1,"none","bn","Disagree",6.85646198459459
"1622","18781","T3","say","horses",6,"O",785,1,1,1,"none","bn","Disagree",6.66568371778241
"1623","18781","T4","know","anchovies",11,"O",1883,1,1,1,"none","bn","Agree",7.54062152865715
"1624","18781","T4","know","wasps",11,"O",938,1,1,1,"none","bn","Agree",6.84374994900622
"1625","18781","T4","none","geckos",10,"O",965,1,0,1,"none","bn","Agree",6.87212810133899
"1626","18781","T4","none","sheep",10,"O",904,1,0,1,"none","bn","Agree",6.80682936039218
"1627","18781","T4","say","cockroaches",12,"O",5700,1,1,1,"none","bn","Agree",8.64822145382264
"1628","18781","T5","know","eagles",17,"O",687,1,1,1,"none","bn","Disagree",6.53233429222235
"1629","18781","T5","know","strawberries",17,"O",2430,1,1,1,"none","bn","Disagree",7.79564653633459
"1630","18781","T5","none","herring",16,"O",2389,1,0,1,"none","bn","Disagree",7.77863014732581
"1631","18781","T5","none","mosquitos",16,"O",586,1,0,1,"none","bn","Disagree",6.37331978957701
"1632","18781","T5","say","bananas",18,"O",1251,1,1,1,"none","bn","Disagree",7.13169851046691
"1633","18781","T5","say","canaries",18,"O",2133,1,1,1,"none","bn","Disagree",7.66528471847135
"1634","18781","T6","know","ants",14,"O",3756,1,1,1,"none","bn","Disagree",8.23110984032815
"1635","18781","T6","know","piranhas",14,"O",950,1,1,1,"none","bn","Disagree",6.85646198459459
"1636","18781","T6","none","cicadas",13,"O",1841,1,0,1,"none","bn","Disagree",7.51806418123308
"1637","18781","T6","none","cod",13,"O",1682,1,0,1,"none","bn","Disagree",7.42773884053289
"1638","18781","T6","say","flies",15,"O",3783,1,1,1,"none","bn","Disagree",8.23827262463303
"1639","18781","T6","say","mackerels",15,"O",3832,1,1,1,"none","bn","Disagree",8.25114213909075
"1640","18808","T1","know","chameleons",2,"B",1839,1,1,2,"none","bn","Disagree",7.51697722460432
"1641","18808","T1","know","dogs",2,"B",1556,1,1,2,"none","bn","Disagree",7.34987370473834
"1642","18808","T1","none","crocodiles",1,"B",685,1,0,2,"none","bn","Disagree",6.52941883826223
"1643","18808","T1","none","horses",1,"B",2599,1,0,2,"none","bn","Agree",7.86288203464149
"1644","18808","T1","say","iguanas",3,"B",1164,1,1,2,"none","bn","Disagree",7.05961762829138
"1645","18808","T1","say","pigs",3,"B",538,1,1,2,"none","bn","Disagree",6.28785856016178
"1646","18808","T2","know","cicadas",8,"B",737,1,1,2,"none","bn","Agree",6.60258789218934
"1647","18808","T2","know","cod",8,"B",1174,1,1,2,"none","bn","Agree",7.06817200038804
"1648","18808","T2","none","carp",7,"B",591,1,0,2,"none","bn","Agree",6.3818160174061
"1649","18808","T2","none","cockroaches",7,"B",457,1,0,2,"none","bn","Agree",6.12468339089421
"1650","18808","T2","say","ants",9,"B",2501,1,1,2,"none","bn","Agree",7.82444593087762
"1651","18808","T2","say","piranhas",9,"B",1263,1,1,2,"none","bn","Agree",7.14124512235049
"1652","18808","T3","know","geckos",5,"B",683,1,1,2,"none","bn","Disagree",6.52649485957079
"1653","18808","T3","know","sheep",5,"B",608,1,1,2,"none","bn","Disagree",6.41017488196617
"1654","18808","T3","none","elephants",4,"B",453,1,0,2,"none","bn","Disagree",6.11589212548303
"1655","18808","T3","none","lizards",4,"B",771,1,0,2,"none","bn","Disagree",6.64768837356333
"1656","18808","T3","say","anchovies",6,"B",1120,1,1,2,"none","bn","Disagree",7.02108396428914
"1657","18808","T3","say","wasps",6,"B",454,1,1,2,"none","bn","Disagree",6.11809719804135
"1658","18808","T4","know","herring",11,"B",402,1,1,2,"none","bn","Agree",5.99645208861902
"1659","18808","T4","know","mosquitos",11,"B",482,1,1,2,"none","bn","Agree",6.1779441140506
"1660","18808","T4","none","flies",10,"B",2968,1,0,2,"none","bn","Agree",7.99564360428727
"1661","18808","T4","none","mackerels",10,"B",449,1,0,2,"none","bn","Agree",6.10702288774225
"1662","18808","T4","say","eagles",12,"B",853,1,1,2,"none","bn","Agree",6.74875954749168
"1663","18808","T4","say","strawberries",12,"B",596,1,1,2,"none","bn","Agree",6.39024066706535
"1664","18808","T5","know","doves",17,"B",1041,1,1,2,"none","bn","Disagree",6.94793706861497
"1665","18808","T5","know","plums",17,"B",1366,1,1,2,"none","bn","Disagree",7.21964204013074
"1666","18808","T5","none","pears",16,"B",1018,1,0,2,"none","bn","Disagree",6.92559519711047
"1667","18808","T5","none","sparrows",16,"B",673,1,0,2,"none","bn","Disagree",6.51174532964473
"1668","18808","T5","say","alligators",18,"B",1008,1,1,2,"none","bn","Disagree",6.91572344863131
"1669","18808","T5","say","cats",18,"B",1198,1,1,2,"none","bn","Disagree",7.08840877867539
"1670","18808","T6","know","apples",14,"B",1755,1,1,2,"none","bn","Disagree",7.47022413589997
"1671","18808","T6","know","crows",14,"B",630,1,1,2,"none","bn","Disagree",6.44571981938558
"1672","18808","T6","none","bananas",13,"B",378,1,0,2,"none","bn","Disagree",5.93489419561959
"1673","18808","T6","none","canaries",13,"B",419,1,0,2,"none","bn","Disagree",6.03787091992214
"1674","18808","T6","say","owls",15,"B",1188,1,1,2,"none","bn","Disagree",7.08002649992259
"1675","18808","T6","say","peaches",15,"B",2175,1,1,2,"none","bn","Disagree",7.68478394352278
"1676","18922","T1","know","owls",2,"O",580,1,1,1,"none","bn","Agree",6.36302810354046
"1677","18922","T1","know","peaches",2,"O",469,1,1,1,"none","bn","Agree",6.15060276844628
"1678","18922","T1","none","crows",1,"O",1145,1,0,1,"none","bn","Agree",7.04315991598834
"1679","18922","T1","say","pears",3,"O",833,1,1,1,"none","bn","Agree",6.72503364216684
"1680","18922","T1","say","sparrows",3,"O",797,1,1,1,"none","bn","Agree",6.68085467879022
"1681","18922","T2","know","iguanas",8,"O",1537,1,1,1,"none","bn","Agree",7.3375877435386
"1682","18922","T2","know","pigs",8,"O",917,1,1,1,"none","bn","Agree",6.82110747225646
"1683","18922","T2","say","elephants",9,"O",1354,1,1,1,"none","bn","Agree",7.21081845347222
"1684","18922","T2","say","lizards",9,"O",1264,1,1,1,"none","bn","Agree",7.1420365747068
"1685","18922","T3","know","cats",5,"O",1456,1,1,1,"none","bn","Disagree",7.28344822875663
"1686","18922","T3","none","doves",4,"O",2161,1,0,1,"none","bn","Disagree",7.67832635650689
"1687","18922","T3","none","plums",4,"O",617,1,0,1,"none","bn","Disagree",6.42486902390539
"1688","18922","T3","say","crocodiles",6,"O",4248,1,1,1,"none","bn","Disagree",8.35420356292178
"1689","18922","T3","say","horses",6,"O",1638,1,1,1,"none","bn","Disagree",7.40123126441302
"1690","18922","T4","know","anchovies",11,"O",2425,1,1,1,"none","bn","Agree",7.79358680337158
"1691","18922","T4","know","wasps",11,"O",691,1,1,1,"none","bn","Agree",6.53813982376767
"1692","18922","T4","none","geckos",10,"O",1037,1,0,1,"none","bn","Agree",6.94408720822953
"1693","18922","T4","none","sheep",10,"O",660,1,0,1,"none","bn","Agree",6.49223983502047
"1694","18922","T4","say","carp",12,"O",358,1,1,1,"none","bn","Agree",5.8805329864007
"1695","18922","T4","say","cockroaches",12,"O",673,1,1,1,"none","bn","Agree",6.51174532964473
"1696","18922","T5","know","strawberries",17,"O",2105,1,1,1,"none","bn","Disagree",7.65207074611648
"1697","18922","T5","none","herring",16,"O",2071,1,0,1,"none","bn","Disagree",7.63578686139558
"1698","18922","T5","none","mosquitos",16,"O",665,1,0,1,"none","bn","Disagree",6.49978704065585
"1699","18922","T5","say","bananas",18,"O",627,1,1,1,"none","bn","Disagree",6.44094654063292
"1700","18922","T5","say","canaries",18,"O",626,1,1,1,"none","bn","Disagree",6.4393503711001
"1701","18922","T6","know","ants",14,"O",2373,1,1,1,"none","bn","Disagree",7.77191025643576
"1702","18922","T6","know","piranhas",14,"O",761,1,1,1,"none","bn","Disagree",6.63463335786169
"1703","18922","T6","none","cod",13,"O",1630,1,0,1,"none","bn","Disagree",7.39633529380081
"1704","18922","T6","say","flies",15,"O",774,1,1,1,"none","bn","Disagree",6.65157187358973
"1705","18922","T6","say","mackerels",15,"O",3974,1,1,1,"none","bn","Disagree",8.28752842311176
"1706","19087","T2","none","eagles",7,"G",1361,1,0,1,"none","bn","Agree",7.21597500265147
"1707","19087","T2","say","crows",9,"G",2350,1,1,1,"none","bn","Agree",7.7621706071382
"1708","19087","T3","know","mackerels",5,"G",3590,1,1,1,"none","bn","Disagree",8.18590748148232
"1709","19087","T5","none","iguanas",16,"G",1956,1,0,1,"none","bn","Disagree",7.57865685059476
"1710","19252","T1","none","carp",1,"H",3595,1,0,1,"none","bn","Disagree",8.18729927015515
"1711","19252","T1","none","cockroaches",1,"H",3885,1,0,1,"none","bn","Disagree",8.26487826280175
"1712","19252","T1","say","ants",3,"H",4701,1,1,1,"none","bn","Disagree",8.45553053102413
"1713","19252","T2","know","apples",8,"H",1280,1,1,1,"none","bn","Agree",7.15461535691366
"1714","19252","T2","none","bananas",7,"H",1137,1,0,1,"none","bn","Agree",7.03614849375054
"1715","19252","T2","none","canaries",7,"H",2164,1,0,1,"none","bn","Agree",7.67971363996637
"1716","19252","T2","say","peaches",9,"H",2239,1,1,1,"none","bn","Agree",7.71378461659875
"1717","19252","T3","know","mosquitos",5,"H",1294,1,1,1,"none","bn","Disagree",7.16549347506085
"1718","19252","T3","none","flies",4,"H",3392,1,0,1,"none","bn","Disagree",8.12917499691179
"1719","19252","T3","none","mackerels",4,"H",1486,1,0,1,"none","bn","Disagree",7.3038432252777
"1720","19252","T3","say","eagles",6,"H",2107,1,1,1,"none","bn","Disagree",7.65302041380419
"1721","19252","T3","say","strawberries",6,"H",1887,1,1,1,"none","bn","Disagree",7.54274354536855
"1722","19252","T4","know","doves",11,"H",1706,1,1,1,"none","bn","Agree",7.44190672805162
"1723","19252","T4","know","plums",11,"H",1861,1,1,1,"none","bn","Agree",7.52886925664225
"1724","19252","T4","say","alligators",12,"H",1337,1,1,1,"none","bn","Agree",7.19818357710194
"1725","19252","T4","say","cats",12,"H",1311,1,1,1,"none","bn","Agree",7.1785454837637
"1726","19252","T5","know","geckos",17,"H",1512,1,1,1,"none","bn","Disagree",7.32118855673948
"1727","19252","T5","know","sheep",17,"H",1755,1,1,1,"none","bn","Disagree",7.47022413589997
"1728","19252","T5","none","elephants",16,"H",3061,1,0,1,"none","bn","Disagree",8.02649693894541
"1729","19252","T5","none","lizards",16,"H",1614,1,0,1,"none","bn","Disagree",7.38647084882989
"1730","19252","T5","say","anchovies",18,"H",1621,1,1,1,"none","bn","Disagree",7.39079852173568
"1731","19252","T5","say","wasps",18,"H",1634,1,1,1,"none","bn","Disagree",7.39878627541995
"1732","19252","T6","know","chameleons",14,"H",2952,1,1,1,"none","bn","Disagree",7.99023818572036
"1733","19252","T6","know","dogs",14,"H",1668,1,1,1,"none","bn","Disagree",7.41938058291869
"1734","19252","T6","none","crocodiles",13,"H",2295,1,0,1,"none","bn","Disagree",7.73848812249465
"1735","19252","T6","none","horses",13,"H",1567,1,0,1,"none","bn","Disagree",7.35691824235602
"1736","19252","T6","say","iguanas",15,"H",2816,1,1,1,"none","bn","Disagree",7.94307271727793
"1737","19252","T6","say","pigs",15,"H",1830,1,1,1,"none","bn","Disagree",7.51207124583547
"1738","19288","T1","know","iguanas",2,"C",752,1,1,1,"none","bn","Agree",6.62273632394984
"1739","19288","T1","know","pigs",2,"C",1602,1,1,1,"none","bn","Agree",7.3790081276283
"1740","19288","T1","none","chameleons",1,"C",942,1,0,1,"none","bn","Agree",6.84800527457636
"1741","19288","T1","none","dogs",1,"C",2086,1,0,1,"none","bn","Agree",7.64300363556072
"1742","19288","T1","say","elephants",3,"C",1298,1,1,1,"none","bn","Agree",7.16857989726403
"1743","19288","T1","say","lizards",3,"C",1081,1,1,1,"none","bn","Agree",6.98564181763921
"1744","19288","T2","know","ants",8,"C",1200,1,1,1,"none","bn","Agree",7.09007683577609
"1745","19288","T2","know","piranhas",8,"C",1397,1,1,1,"none","bn","Agree",7.24208235925696
"1746","19288","T2","none","cod",7,"C",965,1,0,1,"none","bn","Agree",6.87212810133899
"1747","19288","T2","say","flies",9,"C",2371,1,1,1,"none","bn","Agree",7.77106708606541
"1748","19288","T2","say","mackerels",9,"C",1417,1,1,1,"none","bn","Agree",7.25629723969068
"1749","19288","T3","know","anchovies",5,"C",1545,1,1,1,"none","bn","Disagree",7.34277918933185
"1750","19288","T3","know","wasps",5,"C",2917,1,1,1,"none","bn","Disagree",7.97831096986772
"1751","19288","T3","none","sheep",4,"C",1198,1,0,1,"none","bn","Disagree",7.08840877867539
"1752","19288","T3","say","cockroaches",6,"C",1155,1,1,1,"none","bn","Disagree",7.05185562295589
"1753","19288","T4","know","eagles",11,"C",1875,1,1,1,"none","bn","Agree",7.53636393840451
"1754","19288","T4","know","strawberries",11,"C",770,1,1,1,"none","bn","Agree",6.64639051484773
"1755","19288","T4","none","herring",10,"C",1635,1,0,1,"none","bn","Agree",7.39939808333135
"1756","19288","T4","none","mosquitos",10,"C",2076,1,0,1,"none","bn","Agree",7.63819824428578
"1757","19288","T4","say","bananas",12,"C",1803,1,1,1,"none","bn","Agree",7.49720722320332
"1758","19288","T5","know","alligators",17,"C",3533,1,1,1,"none","bn","Disagree",8.16990264735914
"1759","19288","T5","know","cats",17,"C",1342,1,1,1,"none","bn","Disagree",7.20191631753163
"1760","19288","T5","none","doves",16,"C",1437,1,0,1,"none","bn","Disagree",7.27031288607902
"1761","19288","T5","none","plums",16,"C",3894,1,0,1,"none","bn","Disagree",8.26719218593215
"1762","19288","T6","know","owls",14,"C",3810,1,1,1,"none","bn","Disagree",8.24538446812075
"1763","19288","T6","know","peaches",14,"C",1412,1,1,1,"none","bn","Disagree",7.25276241805319
"1764","19288","T6","none","apples",13,"C",1352,1,0,1,"none","bn","Disagree",7.20934025660291
"1765","19288","T6","none","crows",13,"C",2677,1,0,1,"none","bn","Disagree",7.89245204352035
"1766","19288","T6","say","pears",15,"C",1105,1,1,1,"none","bn","Disagree",7.00760061395185
"1767","19288","T6","say","sparrows",15,"C",1026,1,1,1,"none","bn","Disagree",6.93342302573071
"1768","19345","T1","know","mosquitos",2,"K",2531,1,1,1,"none","bn","Disagree",7.83636976054512
"1769","19345","T1","none","flies",1,"K",1157,1,0,1,"none","bn","Disagree",7.05358572719368
"1770","19345","T1","none","mackerels",1,"K",3977,1,0,1,"none","bn","Disagree",8.28828304520769
"1771","19345","T1","say","eagles",3,"K",572,1,1,1,"none","bn","Agree",6.3491389913798
"1772","19345","T1","say","strawberries",3,"K",2614,1,1,1,"none","bn","Agree",7.86863689418417
"1773","19345","T2","know","doves",8,"K",2106,1,1,1,"none","bn","Agree",7.65254569269392
"1774","19345","T2","know","plums",8,"K",1039,1,1,1,"none","bn","Agree",6.94601399109923
"1775","19345","T2","none","pears",7,"K",459,1,0,1,"none","bn","Agree",6.12905021006055
"1776","19345","T2","none","sparrows",7,"K",935,1,0,1,"none","bn","Agree",6.84054652928869
"1777","19345","T2","say","alligators",9,"K",281,1,1,1,"none","bn","Agree",5.63835466933375
"1778","19345","T2","say","cats",9,"K",1277,1,1,1,"none","bn","Agree",7.15226885603254
"1779","19345","T3","know","apples",5,"K",517,1,1,1,"none","bn","Disagree",6.24804287450843
"1780","19345","T3","know","crows",5,"K",652,1,1,1,"none","bn","Disagree",6.48004456192665
"1781","19345","T3","none","bananas",4,"K",519,1,0,1,"none","bn","Disagree",6.25190388316589
