"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"632",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",31,1,"test","NULL","PennController","32","_Trial_","End",1587064376845,"18628","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","salmon","fishes","birds","G","NULL","cb","1","none"
"633",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",37,0,"test","NULL","Zoologists don't say that cobras are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"634",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",37,1,"test","NULL","PennController","38","_Trial_","Start",1587064379232,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","cobras","reptiles","mammals","G","NULL","cb","1","none"
"635",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064383648,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","cobras","reptiles","mammals","G","NULL","cb","1","none"
"636",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1587064383648,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","cobras","reptiles","mammals","G","NULL","cb","1","none"
"637",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",33,0,"test","NULL","Babies don't know that tunas are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"638",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",33,1,"test","NULL","PennController","34","_Trial_","Start",1587064386037,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","tunas","fishes","birds","G","NULL","cb","1","none"
"639",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",33,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064389875,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","tunas","fishes","birds","G","NULL","cb","1","none"
"640",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",33,1,"test","NULL","PennController","34","_Trial_","End",1587064389876,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","tunas","fishes","birds","G","NULL","cb","1","none"
"641",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",32,0,"test","NULL","Zoologists don't know that bears are fruit","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"642",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1587064392261,"18628","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","none"
"643",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064400527,"18628","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","none"
"644",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1587064400529,"18628","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","bears","mammals","fruit","G","NULL","cb","1","none"
"645",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",41,0,"test","NULL","Babies say that pythons are reptiles","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"646",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1587064402566,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","none"
"647",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064408319,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","none"
"648",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1587064408320,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","pythons","reptiles","mammals","G","NULL","cb","1","none"
"649",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",42,0,"test","NULL","Babies say that bees are insects","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"650",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1587064410364,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","none"
"651",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064412552,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","none"
"652",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1587064412552,"18628","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","bees","insects","fishes","G","NULL","cb","1","none"
"653",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",28,0,"test","NULL","Zoologists know that kiwis are insects","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"654",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",28,1,"test","NULL","PennController","29","_Trial_","Start",1587064414580,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","kiwis","fruits","insects","G","NULL","cb","1","none"
"655",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",28,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064414957,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","kiwis","fruits","insects","G","NULL","cb","1","none"
"656",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",28,1,"test","NULL","PennController","29","_Trial_","End",1587064414957,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","kiwis","fruits","insects","G","NULL","cb","1","none"
"657",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",35,0,"test","NULL","Babies don't know that trouts are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"658",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1587064417345,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","trouts","fishes","birds","G","NULL","cb","1","none"
"659",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064417673,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","trouts","fishes","birds","G","NULL","cb","1","none"
"660",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",35,1,"test","NULL","PennController","36","_Trial_","End",1587064417673,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","trouts","fishes","birds","G","NULL","cb","1","none"
"661",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",38,0,"test","NULL","Zoologists don't say that ticks are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"662",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",38,1,"test","NULL","PennController","39","_Trial_","Start",1587064420071,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","none"
"663",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",38,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064423868,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","none"
"664",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",38,1,"test","NULL","PennController","39","_Trial_","End",1587064423869,"18628","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","ticks","insects","fishes","G","NULL","cb","1","none"
"665",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",30,0,"test","NULL","Zoologists don't know that oranges are fruits","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"666",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1587064426267,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","oranges","fruits","insects","G","NULL","cb","1","none"
"667",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064428608,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","oranges","fruits","insects","G","NULL","cb","1","none"
"668",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1587064428609,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","oranges","fruits","insects","G","NULL","cb","1","none"
"669",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",39,0,"test","NULL","Babies say that tortoises are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"670",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1587064430651,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","tortoises","reptiles","mammals","G","NULL","cb","1","none"
"671",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",39,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064431579,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","tortoises","reptiles","mammals","G","NULL","cb","1","none"
"672",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",39,1,"test","NULL","PennController","40","_Trial_","End",1587064431579,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","tortoises","reptiles","mammals","G","NULL","cb","1","none"
"673",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",25,0,"test","NULL","Zoologists know that parrots are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"674",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",25,1,"test","NULL","PennController","26","_Trial_","Start",1587064433624,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","none"
"675",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",25,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064433962,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","none"
"676",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",25,1,"test","NULL","PennController","26","_Trial_","End",1587064433962,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","parrots","birds","reptiles","G","NULL","cb","1","none"
"677",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",27,0,"test","NULL","Zoologists know that pigeons are reptiles","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"678",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",27,1,"test","NULL","PennController","28","_Trial_","Start",1587064435995,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","pigeons","birds","reptiles","G","NULL","cb","1","none"
"679",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",27,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064438269,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","pigeons","birds","reptiles","G","NULL","cb","1","none"
"680",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",27,1,"test","NULL","PennController","28","_Trial_","End",1587064438269,"18628","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","pigeons","birds","reptiles","G","NULL","cb","1","none"
"681",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",40,0,"test","NULL","Babies say that beetles are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"682",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",40,1,"test","NULL","PennController","41","_Trial_","Start",1587064440306,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","beetles","insects","fishes","G","NULL","cb","1","none"
"683",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",40,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064440718,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","beetles","insects","fishes","G","NULL","cb","1","none"
"684",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",40,1,"test","NULL","PennController","41","_Trial_","End",1587064440719,"18628","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","beetles","insects","fishes","G","NULL","cb","1","none"
"685",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",36,0,"test","NULL","Babies don't know that cows are fruit","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"686",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1587064443107,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","none"
"687",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587064443446,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","none"
"688",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",36,1,"test","NULL","PennController","37","_Trial_","End",1587064443447,"18628","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cows","mammals","fruit","G","NULL","cb","1","none"
"689",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",34,0,"test","NULL","Babies don't know that monkeys are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"690",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",34,1,"test","NULL","PennController","35","_Trial_","Start",1587064445830,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","none"
"691",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",34,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064450400,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","none"
"692",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",34,1,"test","NULL","PennController","35","_Trial_","End",1587064450400,"18628","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","monkeys","mammals","fruit","G","NULL","cb","1","none"
"693",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",26,0,"test","NULL","Zoologists know that watermellon are fruits","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"694",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",26,1,"test","NULL","PennController","27","_Trial_","Start",1587064452437,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","watermellon","fruits","insects","G","NULL","cb","1","none"
"695",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",26,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064452929,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","watermellon","fruits","insects","G","NULL","cb","1","none"
"696",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",26,1,"test","NULL","PennController","27","_Trial_","End",1587064452930,"18628","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","watermellon","fruits","insects","G","NULL","cb","1","none"
"697",1587064472,"6cb4c51734f142f3782653634579c91a","DashedSentence",29,0,"test","NULL","Zoologists don't know that vultures are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"698",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1587064455320,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","vultures","birds","reptiles","G","NULL","cb","1","none"
"699",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587064456197,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","vultures","birds","reptiles","G","NULL","cb","1","none"
"700",1587064472,"6cb4c51734f142f3782653634579c91a","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1587064456198,"18628","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","vultures","birds","reptiles","G","NULL","cb","1","none"
"701",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1587065325205,"19252","NULL","","","","","","",NA,NA,"","","","","","","cb","1","none"
"702",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",0,0,"intro","NULL","TextInput","ID","Final","19252",1587065329945,"19252","NULL","","","","","","",NA,NA,"","","","","","","cb","1","none"
"703",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",0,0,"intro","NULL","TextInput","ID","First","",1587065328214,"19252","Control","","","","","","",NA,NA,"","","","","","","cb","1","none"
"704",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1587065329945,"19252","NULL","","","","","","",NA,NA,"","","","","","","cb","1","none"
"705",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","Start",1587065329951,"NULL","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"706",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","End",1587065337677,"NULL","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"707",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",2,0,"Train","NULL","Houses can be made of wood.","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"708",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",2,1,"Train","NULL","PennController","4","_Trial_","Start",1587065339814,"19252","train_T","Houses can be made of wood.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"709",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",2,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587065339817,"19252","train_T","Houses can be made of wood.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"710",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",2,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587065340969,"19252","train_T","Houses can be made of wood.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"711",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",2,1,"Train","NULL","PennController","4","_Trial_","End",1587065340970,"19252","train_T","Houses can be made of wood.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"712",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",3,0,"Train","NULL","Airplanes fly under water.","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"713",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",3,1,"Train","NULL","PennController","5","_Trial_","Start",1587065342354,"19252","train_F","Airplanes fly under water.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"714",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",3,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587065342358,"19252","train_F","Airplanes fly under water.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"715",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",3,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587065343282,"19252","train_F","Airplanes fly under water.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"716",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",3,1,"Train","NULL","PennController","5","_Trial_","End",1587065343284,"19252","train_F","Airplanes fly under water.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"717",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",4,0,"Train","NULL","Historians think that George Washington was a US president.","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"718",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",4,1,"Train","NULL","PennController","6","_Trial_","Start",1587065346472,"19252","train_think_T","Historians think that George Washington was a US president.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"719",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",4,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587065346475,"19252","train_think_T","Historians think that George Washington was a US president.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"720",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",4,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587065348185,"19252","train_think_T","Historians think that George Washington was a US president.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"721",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",4,1,"Train","NULL","PennController","6","_Trial_","End",1587065348186,"19252","train_think_T","Historians think that George Washington was a US president.","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"722",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",5,0,"Train","NULL","Geographers think that Spain is in Africa.","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"723",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",5,1,"Train","NULL","PennController","7","_Trial_","Start",1587065350654,"19252","train_think_F","Geographers think that Spain is in Africa.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"724",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",5,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587065350657,"19252","train_think_F","Geographers think that Spain is in Africa.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"725",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",5,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587065353145,"19252","train_think_F","Geographers think that Spain is in Africa.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"726",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",5,1,"Train","NULL","PennController","7","_Trial_","End",1587065353149,"19252","train_think_F","Geographers think that Spain is in Africa.","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","1","none"
"727",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",6,0,"end_train","NULL","PennController","2","_Trial_","Start",1587065353151,"NULL","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"728",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",6,0,"end_train","NULL","PennController","2","_Trial_","End",1587065355850,"NULL","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"729",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",32,0,"test","NULL","Zoologists don't know that monkeys are fruit","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"730",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1587065358319,"19252","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","1","none"
"731",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587065364281,"19252","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","1","none"
"732",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1587065364282,"19252","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","1","none"
"733",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",29,0,"test","NULL","Zoologists don't know that salmon are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"734",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1587065366749,"19252","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","1","none"
"735",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587065381798,"19252","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","1","none"
"736",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1587065381799,"19252","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","1","none"
"737",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","DashedSentence",39,0,"test","NULL","Babies say that pythons are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","1","none"
"738",1587065507,"eb0a6d2bd0d5a1eee64fb12f53585d35","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1587065383928,"19252","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","pythons","reptiles","mammals","H","NULL","cb","1","none"
